name,company,stock_code,product,market_date,month,ceo,homepage,region,company_eng,code,codename
전기및통신공사업,일진파워,94820,"열교환기,압력용기",2007-11-06,12월,이광섭,http://ijeng.com,울산광역시,일진파워,F,건설업
전기및통신공사업,상지카일룸,42940,"정보통신망구축,DVR,ITS,기타방송장비등",2000-10-19,12월,한종희,http://www.sangji.co.kr/,서울특별시,상지카일룸,F,건설업
전기및통신공사업,한전KPS,51600,"일반전기공사,발전설비정비공사,점검,수리,엔지니어링",2007-12-14,12월,김범년,http://www.kps.co.kr,전라남도,한전KPS,F,건설업
전기및통신공사업,극동자동화,272420,"통신및보안시스템구축,선박엔진유압장치(HPS)",2017-06-28,12월,이상열,http://kdakr.com,울산광역시,극동자동화,F,건설업
전기업,한국전력공사,15760,"전력자원개발,발전,송전,전력용기자재확보",1989-08-10,12월,김종갑,http://www.kepco.co.kr,전라남도,한국전력공사,D,"전기, 가스, 증기 및 공기 조절 공급업"
전기통신업,아이즈비전,31310,"홈쇼핑(아이즈홈쇼핑),국제전화(아이즈텔),가정용유무선전화기판매(TopPhone)",1997-07-25,12월,이통형,http://www.eyesvision.com,서울특별시,아이즈비전,J,정보통신업
전기통신업,세종텔레콤,36630,WLL/GPS/위성DMB/VoIP단말기,2000-01-04,12월,김형진,http://www.sejongtelecom.net,서울특별시,세종텔레콤,J,정보통신업
전기통신업,인포바인,115310,"휴대폰인증서보관서비스(UBIKey),유선전화결제서비스(Vinepay)",2010-02-09,12월,권성준,http://www.infovine.co.kr,서울특별시,인포바인,J,정보통신업
전기통신업,SK텔레콤,17670,"이동전화,무선호출서비스,부가통신",1989-11-07,12월,박정호,http://www.sktelecom.com,서울특별시,SK텔레콤,J,정보통신업
전기통신업,케이티,30200,"유무선통신사업,공중전기통신사업,인터넷,전자상거래,네트워크(전용회선,데이터통신,초고속사업등)",1998-12-23,12월,황창규,http://www.kt.com,경기도,케이티,J,정보통신업
전기통신업,LG유플러스,32640,"개인휴대통신서비스,음성서비스,데이터서비스,부가통신/단말기도소매/프로그램개발,자료제공",2008-04-21,12월,권영수,http://www.uplus.co.kr,서울특별시,LG유플러스,J,정보통신업
전기통신업,인스코비,6490,"시계,스마트그리드,도소매,소프트웨어개발",1985-01-17,12월,유인수,http://www.inscobee.com,서울특별시,인스코비,J,정보통신업
전기통신업,나이스정보통신,36800,카드VAN사업,2000-05-03,12월,김용국,http://www.nicevan.co.kr,서울특별시,나이스정보통신,J,정보통신업
전기통신업,한국정보통신,25770,신용카드조회기,1998-01-20,12월,권순배,http://www.kicc.co.kr,서울특별시,한국정보통신,J,정보통신업
전기통신업,한국전파기지국,65530,공용기지국건설/관리,2002-06-04,12월,"장석하,김창곤(각자대표이사)",http://www.krtnet.co.kr,서울특별시,전파기지국,J,정보통신업
전기통신업,케이엘넷,39420,EC/EDI,2002-03-12,12월,"강범구,정지원(각자대표이사)",http://www.klnet.co.kr,서울특별시,케이엘넷,J,정보통신업
전기통신업,한네트,52600,"현금서비스,예금인출",2001-07-10,12월,김선종,http://www.hannet.net,서울특별시,한네트,J,정보통신업
"전동기,발전기및전기변환·공급·제어장치제조업",지엔씨에너지,119850,"비상발전기,소형열병합발전설비,바이오가스발전설비",2013-10-02,12월,안병철,http://www.gncenergy.co.kr,서울특별시,지엔씨에너지,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",광명전기,17040,"수배전반,가스절연개폐장치,빌딩자동화시스템,중앙감시반,자동제어반제조,도소매,무역",1990-09-14,12월,"이재광,조광식",http://www.kmec.co.kr,경기도,광명전기,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",파워로직스,47310,휴대폰배터리등2차전지용보호회로,2003-07-25,12월,김원남,http://www.powerlogics.co.kr,충청북도,파워로직스,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",로체시스템즈,71280,LCD제조용이송장비,2003-11-14,12월,박기환,http://www.rorze.co.kr,경기도,로체시스템즈,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",이화전기공업,24810,무정전전원장치,1994-12-29,12월,윤상돈,http://www.eti21.com,서울특별시,이화전기,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",우리기술,32820,"시스템사업,정보통신사업",2000-06-22,12월,노갑선,http://www.wooritg.com,서울특별시,우리기술,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",현대일렉트릭,267260,"변압기,고압차단기,회전기,배전반등",2017-05-10,12월,주영걸,http://www.hyundai-elec.com,서울특별시,현대일렉트릭,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",피앤이솔루션,131390,"2차전지공정용장비,산업용정류기",2011-09-27,12월,"정대택,김용을(각자대표이사)",http://www.pnesolution.com,경기도,피앤이솔루션,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",썬테크,217320,"자기진단형발전기,영구자석회전자발전기",2015-04-29,12월,이선휴,http://www.sun-tech.co.kr,전라남도,썬테크,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",제룡전기,33100,"송배전용금구류,변압기",1997-08-18,12월,박종태,http://www.cheryong.co.kr,서울특별시,제룡전기,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",동양이엔피,79960,"휴대폰용,OA기기및통신장비용,디지털가전용전원공급장치",2005-02-01,12월,"김재수,김재만",http://www.dyenp.com,경기도,동양이엔피,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",효성중공업,298040,-,2018-07-13,12월,문섭철,http://www.hyosungheavyindustries.com,서울특별시,효성중공업,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",비츠로시스,54220,"원방감시제어시스템,분산제어시스템",2001-12-26,03월,"이상호,김형진(각자대표이사)",http://www.vitzrosys.com,서울특별시,비츠로시스,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",시그넷이브이,260870,전기차충전기,2017-08-30,12월,황호철,http://www.signetev.com,전라남도,시그넷이브이,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",신화콘텍,187270,"커넥터(정보통신기기용,디스플레이용,HDD용등)",2014-08-08,12월,이정진,http://www.sh-ct.co.kr,경기도,신화콘텍,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",에스피지,58610,소형GearedMotor,2002-07-23,12월,"이준호,여영길(각자대표이사)",http://www.spg.co.kr,인천광역시,에스피지,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",서전기전,189860,수배전반,2014-12-24,12월,김한수,http://www.sjem.co.kr,경기도,서전기전,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",프리엠스,53160,"건설기계용전장,네트워크상품",2001-10-30,12월,박흥식,http://www.freems.com,경기도,프리엠스,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",파워넷,37030,전력변환장치,2018-06-07,12월,"김상우,양승환",http://www.gopowernet.com,서울특별시,파워넷,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",파루,43200,"온습도조절기(에어쿨),무인방제기(야호)",2000-07-19,12월,강문식,http://www.paru.co.kr,전라남도,파루,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",에스에너지,95910,"태양광발전시스템,태양전지모듈",2007-10-16,12월,홍성민,http://www.s-energy.co.kr,경기도,에스에너지,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",디피씨,26890,"전자레인지용고압변성기,리엑터,디지탈위성방송수신기제조",1997-11-25,12월,도용환,http://www.dpc.co.kr,경기도,디피씨,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",LS산전,10120,"고압기기,저압기기,변압기,배전반,PLC,인버터,빌딩설비,공조기,건축배관,자동화기기제조,동가공",1994-07-11,12월,"구자균,박용상,남기원",http://www.lsis.biz/,경기도,LS산전,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",선도전기,7610,"수배전반,중전기기제조,도매/전기공사",1989-11-30,12월,전동준,http://www.seondo.co.kr,경기도,선도전기,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",서호전기,65710,항만크레인구동전기장치,2002-07-16,12월,김승남,http://www.seoho.co.kr,경기도,서호전기,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",다원시스,68240,"핵융합전원장치,플라즈마전원장치,태양광CVD전원장치,산업용특수정류기",2010-09-14,12월,박선순,http://www.dawonsys.com,경기도,다원시스,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",피앤씨테크,237750,배전자동화단말장치,2016-07-04,12월,조광식,http://www.pnctech.co.kr,경기도,피앤씨테크,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",유라테크,48430,"점화코일,스파크플러그",2001-01-11,12월,엄대열,http://www.yuratech.co.kr,세종특별자치시,유라테크,NA,NA
"전동기,발전기및전기변환·공급·제어장치제조업",한국단자공업,25540,"전기변환장치(광커넥터,통신용콘넥터,정밀압착단자설계)제조,무역(수출)",1996-10-16,12월,이창원,http://www.ket.com,인천광역시,한국단자공업,NA,NA
전문디자인업,시공테크,20710,"박물관,전시관,엑스포,특수영상",1999-08-13,12월,박기석,http://www.sigongtech.co.kr,경기도,시공테크,M,"전문, 과학 및 기술 서비스업"
전문디자인업,오로라월드,39830,"캐릭터디자인,캐릭터완구등",2001-01-03,12월,홍기선,http://www.auroraworld.com,서울특별시,오로라,M,"전문, 과학 및 기술 서비스업"
전자부품제조업,대덕GDS,4130,"인쇄회로기판제조,무역대리",1987-08-10,12월,"김영재,강경식",http://www.daeduckgds.co.kr,경기도,대덕GDS,C,제조업
전자부품제조업,심텍,222800,반도체용인쇄회로기판,2015-08-07,12월,최시돈,http://www.simmtech.co.kr,충청북도,심텍,C,제조업
전자부품제조업,와이솔,122990,"SAWFilter,WaferChip,Duplexer",2010-09-10,12월,김지호,http://www.wisol.co.kr,경기도,와이솔,C,제조업
전자부품제조업,아이엠텍,226350,휴대폰용안테나및카메라모듈,2016-02-03,12월,정윤호,http://www.im-tech.com,경기도,아이엠텍,C,제조업
전자부품제조업,세진티에스,67770,TFT-LCD용광기능성시트,2004-01-09,12월,김인식,http://www.sejints.co.kr,경기도,세진티에스,C,제조업
전자부품제조업,성호전자,43260,필름콘덴서,2001-11-29,12월,박현남,http://www.sungho.net,서울특별시,성호전자,C,제조업
전자부품제조업,아비코전자,36010,"전자저항기,전자인덕터",2002-07-03,12월,김창수,http://www.abco.co.kr,경기도,아비코전자,C,제조업
전자부품제조업,뉴인텍,12340,콘덴서,1997-02-12,12월,장기수,http://www.nuin.co.kr,충청남도,뉴인텍,C,제조업
전자부품제조업,타이거일렉,219130,인쇄회로기판제조업,2015-09-25,12월,이경섭,http://www.tigerelec.com,인천광역시,타이거일렉,C,제조업
전자부품제조업,에이엔피,15260,"전자부품(인쇄회로기판),무정전전원공급장치제조",1988-01-18,12월,전운관,http://anpcb.co.kr,경기도,에이엔피,C,제조업
전자부품제조업,이수페타시스,7660,"P.C.B(인쇄회로기판),M.L.B제조",2003-10-07,12월,김성민,http://www.petasys.com,대구광역시,이수페타시스,C,제조업
전자부품제조업,인지디스플레이,37330,"TFT-LCDCHASSIS,TFT-LCDLAMPREFLECTOR,ICLEADFRAME,TRLEADFRAME",1999-12-14,12월,"정구용,김용구",http://www.inzidisplay.co.kr,경기도,인지디스플레,C,제조업
전자부품제조업,케이디네이쳐엔바이오,72520,휴대폰윈도우,2004-10-29,12월,"김인수,이홍민",http://ty-cnl.com,대구광역시,케이디네이쳐엔바이오,C,제조업
전자부품제조업,유아이엘,49520,스마트폰기구부품,2001-08-02,12월,이순영,http://www.e-uil.com,경기도,유아이엘,C,제조업
전자부품제조업,지디,155960,디스플레이패널식각서비스,2013-02-13,12월,김철,http://www.g-display.com,충청북도,지디,C,제조업
전자부품제조업,아이컴포넌트,59100,액정평판디스플레이용플라스틱박판필름제조업,2008-12-16,12월,김양국,,경기도,아이컴포넌트,C,제조업
전자부품제조업,아이엠,101390,DVD용광픽업등,2008-07-23,12월,손을재,,경기도,아이엠,C,제조업
전자부품제조업,엠케이전자,33160,반도체용세금선,1997-11-10,12월,이진,http://www.mke.co.kr,경기도,엠케이전자,C,제조업
전자부품제조업,케이에이치바텍,60720,"휴대폰부품(SHIELD,BRACKET)",2002-05-21,12월,남광희,http://www.khvatec.com,경상북도,KH바텍,C,제조업
전자부품제조업,알비케이이엠디,106080,휴대폰카메라용AutoFocusActuator,2010-02-09,12월,"곽병현,김중일각자대표",http://www.hysonic.com,경기도,알비케이이엠디,C,제조업
전자부품제조업,상보,27580,"광학필름,윈도우필름,미디어필름",2007-10-01,12월,김상근,http://www.e-sbk.com,경기도,상보,C,제조업
전자부품제조업,LG디스플레이,34220,액정표시장치(TFT-LCD)제조,2004-07-23,12월,한상범,http://www.lgdisplay.com,서울특별시,LG디스플레이,C,제조업
전자부품제조업,덕우전자,263600,카메라모듈부품,2017-08-28,12월,이준용,http://www.derkwoo.com,경상북도,덕우전자,C,제조업
전자부품제조업,멜파스,96640,"터치센서칩,터치스크린모듈,터치키모듈제조",2009-12-18,12월,민동진,http://www.melfas.com,경기도,멜파스,C,제조업
전자부품제조업,파트론,91700,이동통신안테나및유전체필터류등,2006-12-13,12월,"김종구,김종태",http://www.partron.co.kr,경기도,파트론,C,제조업
전자부품제조업,픽셀플러스,87600,CMOS이미지센서및칩셋,2015-06-12,12월,이서규,http://www.pixelplus.com,경기도,픽셀플러스,C,제조업
전자부품제조업,에스앤에스텍,101490,블랭크마스크,2009-04-14,12월,정수홍,,대구광역시,에스앤에스텍,C,제조업
전자부품제조업,휘닉스소재,50090,"MetalPaste,SolderBall",2004-06-29,12월,"홍석규,고승범각자대표",http://www.phoenixmaterials.kr,경상북도,휘닉스소재,C,제조업
전자부품제조업,매직마이크로,127160,"LED리드프레임,LEDPKG",2015-11-19,12월,"양경철,장원각자대표",http://www.magicmicro.co.kr,부산광역시,매직마이크로,C,제조업
전자부품제조업,트루윈,105550,"자동차용센서(APS,TPS,IAPS,SLS)",2014-07-11,12월,남용현,http://www.truwin.co.kr,대전광역시,트루윈,C,제조업
전자부품제조업,대주전자재료,78600,PDP격벽재료등,2004-12-10,12월,"임일지,임중규(각자대표)",http://www.daejoo.co.kr,경기도,대주전자재료,C,제조업
전자부품제조업,비나텍,126340,초고용량커패시터,2013-07-01,12월,성도경,http://www.vina.co.kr,전라북도,비나텍,C,제조업
전자부품제조업,나노스,151910,"BlueFilter,IRFilter,CameraModule",2012-08-02,12월,양선길,http://www.nanosm.com,경기도,나노스,C,제조업
전자부품제조업,에스엔케이폴리텍,91340,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도,S&K폴리텍,C,제조업
전자부품제조업,코리아써키트,7810,"인쇄회로기판,Module제조/부동산(건물)임대",1985-09-09,12월,박형건,http://www.kcg.co.kr,경기도,코리아써키트,C,제조업
전자부품제조업,파버나인,177830,"알루미늄소재TV외관재(프레임,스탠드)",2014-08-04,12월,이제훈,http://www.pavonine.net,인천광역시,파버나인,C,제조업
전자부품제조업,와이엠씨,155650,"FPD패널용Target,BackingPlate등",2012-11-15,12월,이윤용,http://www.ymc-inc.com,충청남도,와이엠씨,C,제조업
전자부품제조업,연이정보통신,90740,"LCD,PDP및단말기용PBA",2007-09-19,12월,이종전,http://www.younyi.co.kr,충청남도,연이정보통신,C,제조업
전자부품제조업,파인디앤씨,49120,LampReflector,2001-07-26,12월,홍성천,http://www.finednc.co.kr,충청남도,파인디앤씨,C,제조업
전자부품제조업,자화전자,33240,"Bondedmagenet,플라스틱자성제품,티탄산바륨계반도체소자,휴대전화용VibrationMotor,전자관,전자부품제조",1999-01-06,12월,"김상면,류영대(각자대표)",http://www.jahwa.co.kr,충청북도,자화전자,C,제조업
전자부품제조업,이엘케이,94190,터치패널모듈,2007-10-29,12월,신동혁,http://www.elk.co.kr,대전광역시,이엘케이,C,제조업
전자부품제조업,디에이피,66900,Build-UpPCB(인쇄회로기판),2004-05-14,12월,"권오일,최봉윤",http://www.dapmc.co.kr,경기도,디에이피,C,제조업
전자부품제조업,디스플레이테크,66670,LCDModule,2002-12-30,12월,박윤민,http://www.displaytech.co.kr,경기도,디스플레이텍,C,제조업
전자부품제조업,아모텍,52710,"칩바리스터,아몰퍼스코어",2003-08-01,12월,"김병규,정준환(각자대표이사)",http://www.amotech.co.kr,인천광역시,아모텍,C,제조업
전자부품제조업,제이엠티,94970,LCD패널용PBA,2007-10-12,12월,정수연,,경기도,제이엠티,C,제조업
전자부품제조업,덕산네오룩스,213420,"HTL(정공수송층),HIL(정공주입층),REDHOST",2015-02-06,12월,"이준호,김병희(각자대표이사)",http://www.dsneolux.co.kr,충청남도,덕산네오룩스,C,제조업
전자부품제조업,오킨스전자,80580,반도체검사용소켓,2014-12-24,12월,전진국,http://www.okins.co.kr,경기도,오킨스전자,C,제조업
전자부품제조업,에프에스티,36810,"펠리클(반도체부품),칠러장비,반도체유통",2000-01-18,12월,"장명식,유장동(각자대표이사)",http://www.fstc.co.kr,경기도,에프에스티,C,제조업
전자부품제조업,바이오스마트,38460,"M/S카드제조업,IC카드제조,카드장비판매",2000-06-22,12월,윤호권,http://www.bio-smart.com,서울특별시,바이오스마트,C,제조업
전자부품제조업,인터플렉스,51370,연성회로기판(FlexiblePCB),2003-01-22,12월,백동원,http://www.interflex.co.kr,경기도,인터플렉스,C,제조업
전자부품제조업,성문전자,14910,"콘덴서용증착필름,압력분무식플러스자동도포기제조,판매",1990-03-24,12월,신동열,http://www.smec-korea.co.kr,경기도,성문전자,C,제조업
전자부품제조업,우주일렉트로닉스,65680,정보통신용초정밀커넥터,2004-01-02,12월,노영백,http://www.uju.com,경기도,우주일렉트로,C,제조업
전자부품제조업,피에스엠씨,24850,리드프레임,2001-01-18,03월,강대균,http://www.psmc.co.kr,경기도,피에스엠씨,C,제조업
전자부품제조업,아이쓰리시스템,214430,"적외선영상센서,엑스레이영상센서",2015-07-30,12월,정한,http://www.i3system.com,대전광역시,아이쓰리시스템,C,제조업
전자부품제조업,(주)마이크로컨텍솔루션,98120,"BGAICBurn-InSocket,DRAMModuleSocket",2008-09-23,12월,양승은,http://www.mcsgroup.co.kr,충청남도,마이크로컨텍솔,C,제조업
전자부품제조업,삼화전기,9470,"콘덴서제조,판매",1986-11-24,12월,"오영주,박종온",http://www.samwha.co.kr,충청북도,삼화전기,C,제조업
전자부품제조업,한국컴퓨터,54040,LCDModule용부품,2002-01-15,12월,강창귀,http://www.kci.co.kr,경상북도,한국컴퓨터,C,제조업
전자부품제조업,에임하이,43580,트랜지스터,2001-08-02,12월,왕설,http://www.ahg.co.kr,서울특별시,에임하이,C,제조업
전자부품제조업,빛샘전자,72950,"전광판용LED모듈,LED전광판,광접속함체",2012-03-21,12월,강만준,http://www.vissem.com,경기도,빛샘전자,C,제조업
전자부품제조업,비에이치,90460,연성인쇄회로기판(FPCB),2007-01-26,12월,이경환,http://www.bhe.co.kr,인천광역시,비에이치,C,제조업
전자부품제조업,티케이씨,191600,,2016-08-05,12월,김상봉,http://www.e-tkc.com,인천광역시,티케이씨,C,제조업
전자부품제조업,모아텍,33200,위치제어용초정및소형모터,1997-10-13,03월,유석권,http://www.moatech.co.kr,인천광역시,모아텍,C,제조업
전자부품제조업,한솔테크닉스,4710,"백라이트유닛,인버터,폴리바리콘,모니터,통신장비제조",1988-07-06,12월,이상용,http://www.hansollcd.co.kr,서울특별시,한솔테크닉스,C,제조업
전자부품제조업,상신전자,263810,"노이즈필터(48.81%),코일(19.33%),리액터(10.75%)",2017-10-16,12월,김승천,http://www.sangshin-e.com,경상남도,상신전자,C,제조업
전자부품제조업,아이씨케이,68940,신용카드및전자화폐등,2010-10-19,12월,김남주,http://www.cardnsoft.com,대구광역시,아이씨케이,C,제조업
전자부품제조업,삼영전자공업,5680,"전자부품(알루미늄전해콘덴서),전기이중층콘덴서,센서제조,도매",1976-12-28,12월,"변동준,김대호(각자대표이사)",http://www.samyoung.co.kr,경기도,삼영전자공업,C,제조업
전자부품제조업,삼성전기,9150,"영상,음향,통신장비,모듈,다층인쇄회로기판,적층세라믹콘덴서,고주파필터,전압제어발진기,온도보상형수정발진기,칩인덕터,디지털위성방송수신기,광픽업,편향코일",1979-02-27,12월,사장이윤태,http://www.sem.samsung.co.kr,경기도,삼성전기,C,제조업
전자부품제조업,새로닉스,42600,"광학시트,FFC",2002-10-01,12월,허제홍,http://www.seronics.co.kr,경상북도,새로닉스,C,제조업
전자부품제조업,캠시스,50110,"IN-LINESYSTEM,CSPHANDLER,TRIM/FORMSYSTEM",2001-05-17,12월,박영태(단일대표),http://www.cammsys.net,인천광역시,캠시스,C,제조업
전자부품제조업,월덱스,101160,반도체용링및전극,2008-06-19,12월,배종식,,경상북도,월덱스,C,제조업
전자부품제조업,와이제이엠게임즈,193250,휴대폰용진동모터,2014-12-29,12월,민용재,http://yjmgames.com,서울특별시,와이제이엠게임즈,C,제조업
전자부품제조업,에스케이씨솔믹스,57500,반도체용파인세라믹제품,2001-12-26,12월,오준록,http://www.skcsolmics.com,경기도,SKC솔믹스,C,제조업
전자부품제조업,에스티큐브,52020,"전자부품,정보통신기기,지능형로봇외",2001-07-05,12월,정현진,http://www.stcube.com,서울특별시,에스티큐브,C,제조업
전자부품제조업,아이에이,38880,자동차용반도체,2000-04-27,12월,김동진,http://www.ia-inc.kr,서울특별시,아이에이,C,제조업
전자부품제조업,현우산업,92300,인쇄회로판(PCB),2007-10-24,12월,문병선,,인천광역시,현우산업,C,제조업
전자부품제조업,씨엔플러스,115530,커넥터,2011-11-02,12월,"김영식,문원식(공동대표)",http://www.icnplus.com,경기도,씨엔플러스,C,제조업
전자부품제조업,이엠텍,91120,"마이크로스피커,리시버",2007-05-02,12월,정승규,http://www.em-tech.co.kr,경상남도,이엠텍,C,제조업
전자부품제조업,아바텍,149950,"GlassSlimming&ITO코팅제품,PDP필터",2012-11-06,12월,"박명섭공동대표이사,위지명공동대표이사",http://www.avatec.co.kr,대구광역시,아바텍,C,제조업
전자부품제조업,엘컴텍,37950,"BLU(BackLightUnit),CCM(CompactCameraModule),Display용EL",2000-08-24,12월,김영민,http://www.elcomtec.co.kr,경기도,엘컴텍,C,제조업
전자부품제조업,이랜텍,54210,BatteryPack,2002-05-09,12월,이세용,http://www.elentec.co.kr,경기도,이랜텍,C,제조업
전자부품제조업,에이치엔에스하이텍,44990,"이방성전도필름,수정진동자",2015-12-10,12월,김정희,http://www.hnshightech.com,대전광역시,에이치엔에스하이텍,C,제조업
전자부품제조업,LG이노텍,11070,기타전자부품제조업,2008-07-24,12월,박종석,http://www.lginnotek.co.kr,서울특별시,LG이노텍,C,제조업
전자부품제조업,지트리비앤티,115450,"임베디드GUI미들웨어FXUI-2D,FXUI-3D",2010-03-26,12월,양원석,,경기도,지트리비앤티,C,제조업
전자부품제조업,이녹스첨단소재,272290,"FPCB소재,반도체및디스플레이소재",2017-07-10,12월,"장경호,김필영",http://www.innoxamc.com,충청남도,이녹스첨단소재,C,제조업
전자부품제조업,솔루에타,154040,전자파차폐소재,2013-12-27,12월,김종숙,http://www.solueta.com,경기도,솔루에타,C,제조업
전자부품제조업,나무가,190510,"스마트폰카메라모듈,노트북카메라모듈",2015-11-12,12월,서정화,http://www.namuga.co.kr,경기도,나무가,C,제조업
전자부품제조업,유아이디,69330,STNLCDGLASS(연마),2003-08-18,12월,박종수(대표이사),http://www.uidkorea.co.kr,세종특별자치시,유아이디,C,제조업
전자부품제조업,성우테크론,45300,"리드프레임가공,반도체장비",2001-12-18,12월,박찬홍,http://www.swmv.co.kr,경상남도,성우테크론,C,제조업
전자부품제조업,이그잭스,60230,화학제품및전자재료,2002-06-25,12월,정집훈,http://www.exax.co.kr,충청남도,이그잭스,C,제조업
전자부품제조업,유티아이,179900,카메라윈도우,2017-09-27,12월,박덕영,http://www.utikorea.com,충청남도,유티아이,C,제조업
전자부품제조업,레이젠,47440,"BLU,LGP",2001-11-20,12월,정준기,http://www.raygen.co.kr,경상북도,레이젠,C,제조업
전자부품제조업,옵토팩,123010,이미지센서패키징,2016-07-20,12월,김덕훈,http://www.optopac.com,충청북도,옵토팩,C,제조업
전자부품제조업,트레이스,52290,미들웨어(엔테라),2001-05-31,12월,이광구,http://www.trais.co.kr,경기도,트레이스,C,제조업
전자부품제조업,유테크,178780,"도광판,몰드프레임",2015-06-30,12월,이주석,http://www.u-tech.co.kr,경기도,유테크,C,제조업
전자부품제조업,에너전트,41590,액정표시장치(모듈),2002-11-01,12월,"김상재,엄주호",http://www.hnhglobalresource.com,대전광역시,에너전트,C,제조업
전자부품제조업,바이오로그디바이스,208710,모바일용카메라모듈부품외,2014-12-24,12월,"이재선,윤형진",http://www.biologdevice.com,경기도,바이오로그디바이스,C,제조업
전자부품제조업,리노공업,58470,"리노핀,반도체소켓등",2001-12-18,12월,이채윤,http://www.leeno.co.kr,부산광역시,리노공업,C,제조업
전자부품제조업,파인텍,131760,휴대기기용BLU(BackLightUnit),2015-08-17,12월,강원일,,경기도,파인텍,C,제조업
전자부품제조업,육일씨엔에쓰,191410,IT용CoverGlass,2015-12-24,12월,구자옥,http://www.61cns.co.kr,서울특별시,육일씨엔에쓰,C,제조업
전자부품제조업,뉴프렉스,85670,연성인쇄회로기판,2006-01-17,12월,임우현,http://www.newflex.co.kr,경기도,뉴프렉스,C,제조업
전자부품제조업,크루셜텍,114120,"옵티컬트랙패드,LED플래시모듈,PLLens",2010-07-21,12월,안건준,http://crucialtec.com,경기도,크루셜텍,C,제조업
전자부품제조업,필룩스,33180,"전자부품(페라이트코아,트랜스포머,데코램프)제조/온라인정보제공/부동산임대",2001-12-26,12월,안원환,http://www.feelux.com,경기도,필룩스,C,제조업
전자부품제조업,삼화콘덴서공업,1820,콘덴서(축전기)제조,1976-06-26,12월,황호진,http://www.samwha.com,경기도,삼화콘덴서공업,C,제조업
전자부품제조업,알엔투테크놀로지,148250,"이동통신부품(커플러),의료기기용기판,파우더",2016-06-22,12월,이효종,http://www.rn2.co.kr,경기도,알엔투테크놀로지,C,제조업
전자부품제조업,경인전자,9140,"스위치,리모콘,배선기구,섬머스타트,게임기,전자부품제조,판매",1989-06-20,12월,김성은,http://www.kie.co.kr,서울특별시,경인전자,C,제조업
전자부품제조업,일진머티리얼즈,20150,"인쇄회로기판(PCB)용전해동박(ACF,UCF),에폭시용동박,전해콘덴서용알루미늄박제조,판매",2011-03-04,12월,"허재명,주재환",http://www.iljinm.co.kr,전라북도,일진머티리얼즈,C,제조업
전자부품제조업,동일기연,32960,EMI,1997-07-18,12월,"손동준,정수열",http://www.dongiltech.co.kr,경기도,동일기연,C,제조업
전자부품제조업,아이에스시,95340,반도체테스트소켓,2007-10-01,12월,"정영배,박석순(각자대표이사)",http://isc21.kr,경기도,ISC,C,제조업
전자부품제조업,에이치엔티일렉트로닉스,176440,휴대폰카메라모듈,2016-11-28,12월,김진헌,http://www.hntelec.com,경기도,에이치엔티,C,제조업
전자부품제조업,대덕전자,8060,"산업용인쇄회로기판,다층인쇄회로기판,빌드업기판,반도체패키지기판,메모리모듈기판제조",1989-01-26,12월,"김영재,장홍은(각자대표)",http://www.daeduck.com,경기도,대덕전자,C,제조업
전자부품제조업,액트,131400,연성회로기판,2010-12-27,12월,"최낙훈,김창준각자대표",,대구광역시,액트,C,제조업
전자부품제조업,케이엔더블유,105330,"Blanket,DOF,보호필름",2009-09-29,12월,오원석,http://www.knwkorea.com,경기도,케이엔더블유,C,제조업
전자부품제조업,시노펙스,25320,"방청지,방수지,필터",1995-04-20,12월,손경익,http://www.spnp.co.kr,경상북도,시노펙스,C,제조업
전자부품제조업,에스디시스템,121890,"요금징수시스템,지능형교통시스템,하이패스단말기",2010-07-16,12월,박봉용,http://www.sdsystem.co.kr,경기도,에스디시스템,C,제조업
